id,user_id,active,balance,created_at,updated_at,debt
846,c75cc616-7734-485a-b8da-9d78fdd9004d,1,0,2022-08-31 18:10:28.781+00,2022-12-01 01:35:02.758+00,0
847,deba3206-b12c-4cc8-b80f-1726f46af550,1,0,2022-08-31 18:10:28.849+00,2022-12-01 01:35:02.764+00,0
849,4a501085-e126-4cdd-bec8-2f025544f76c,1,0,2022-08-31 18:10:28.987+00,2022-12-01 01:35:02.774+00,0
862,725815de-304f-4bd3-b334-2dccb93973f4,1,0,2022-08-31 18:10:30.335+00,2022-12-01 01:35:02.979+00,0
865,09fbc983-df98-4484-85d1-b87e4675cf9f,1,0,2022-08-31 18:10:30.607+00,2022-12-01 01:35:03.056+00,0
866,3a435443-bed1-4d2b-85ec-02e6fc943580,1,0,2022-08-31 18:10:30.692+00,2022-12-01 01:35:03.061+00,0
867,7987d0c5-95fa-4752-b212-2d23ee7de1d7,1,0,2022-08-31 18:10:30.771+00,2022-12-01 01:35:03.066+00,0
868,2a200251-70d9-4012-be28-ac4d0eefbe2f,1,0,2022-08-31 18:10:30.857+00,2022-12-01 01:35:03.072+00,0
870,66e023f3-b93e-4235-be1c-e46c8715dbe3,1,0,2022-08-31 18:10:31.015+00,2022-12-01 01:35:03.076+00,0
871,f64bfc8f-20fd-4ac0-b41d-61947704ac5a,1,0,2022-08-31 18:10:31.194+00,2022-12-01 01:35:03.08+00,0
872,18f70714-d171-4a66-9e0d-e06d46b87759,1,0,2022-08-31 18:10:31.28+00,2022-12-01 01:35:03.085+00,0
873,1b9006bd-3b4c-4233-a43a-f8e4180c5e99,1,0,2022-08-31 18:10:31.365+00,2022-12-01 01:35:03.088+00,0
878,7d35de07-1d02-4bac-975b-37f9bc0dbd36,1,0,2022-08-31 18:10:31.774+00,2022-12-01 01:35:03.111+00,0
879,92fa5e0b-0826-43ff-af73-bb03c1e6579d,1,0,2022-08-31 18:10:31.861+00,2022-12-01 01:35:03.115+00,0
880,1419e4e1-dde1-4ba0-8f93-dbab498f0cbc,1,0,2022-08-31 18:10:31.947+00,2022-12-01 01:35:03.12+00,0
881,553b43d6-1fc7-45bf-9c89-886b03d1db33,1,0,2022-08-31 18:10:32.025+00,2022-12-01 01:35:03.128+00,0
882,bbddb594-bdee-4ae5-a922-015c72d61520,1,0,2022-08-31 18:10:32.112+00,2022-12-01 01:35:03.132+00,0
1762,d1aa1134-37cc-464a-9fc2-82cb0b334296,1,0,2022-08-31 18:11:55.462+00,2022-12-01 01:35:07.516+00,0
1944,8a7e7e62-a12f-48b6-a893-ee95e4d02ad7,1,0,2022-08-31 18:12:11.242+00,2022-12-01 01:35:08.322+00,0
1945,c338e9a3-78cc-4903-af86-b417611bee13,1,0,2022-08-31 18:12:11.319+00,2022-12-01 01:35:08.325+00,0
1853,a38c746a-5c47-40c8-b6de-bcb03befe06d,1,0,2022-08-31 18:12:03.459+00,2022-12-01 01:35:07.947+00,0
1854,12a8e351-58ae-4b90-bd11-85d9ac049485,1,0,2022-08-31 18:12:03.538+00,2022-12-01 01:35:07.951+00,0
1855,feb0f036-35bf-44bc-a9de-ae4fa53dbc67,1,0,2022-08-31 18:12:03.617+00,2022-12-01 01:35:07.954+00,0
689,8a995cfe-ceaf-4575-a1ae-5c95ab5d2732,1,0,2022-08-31 18:10:16.757+00,2022-12-01 01:35:00.979+00,0
690,4fc1205b-907a-4425-9e91-b65f447cb451,1,0,2022-08-31 18:10:16.827+00,2022-12-01 01:35:00.983+00,0
691,4b0d4ec6-eb36-4e17-b8ed-63ae6bd702d1,1,0,2022-08-31 18:10:16.895+00,2022-12-01 01:35:00.988+00,0
692,9031e6d1-afad-47d2-906d-96560c03ff3a,1,0,2022-08-31 18:10:16.965+00,2022-12-01 01:35:00.995+00,0
696,50ca388a-cc3f-4c33-a0b7-223468204fdd,1,0,2022-08-31 18:10:17.263+00,2022-12-01 01:35:01.067+00,0
697,bd53447e-0de9-4369-bc3d-6ecd585b43fe,1,0,2022-08-31 18:10:17.333+00,2022-12-01 01:35:01.072+00,0
698,66f4eed4-c08d-4d98-b78e-3d227a60194c,1,0,2022-08-31 18:10:17.402+00,2022-12-01 01:35:01.077+00,0
965,d144d9ca-e656-4d43-b6e1-3d35b1b8fb55,1,0,2022-08-31 18:10:40.074+00,2022-12-01 01:35:04.027+00,0
966,c2d18b92-1606-4953-bf93-81ff053d5647,1,0,2022-08-31 18:10:40.151+00,2022-12-01 01:35:04.031+00,0
967,4d03a828-4ee9-4770-9435-5260cb2dd4b4,1,0,2022-08-31 18:10:40.454+00,2022-12-01 01:35:04.035+00,0
968,f136d72c-5cc0-481f-b6dc-2d4adb772bc2,1,0,2022-08-31 18:10:40.531+00,2022-12-01 01:35:04.039+00,0
969,d9057d45-ac4d-4bf5-9efe-407c7f3c4ddf,1,0,2022-08-31 18:10:40.615+00,2022-12-01 01:35:04.042+00,0
971,44dc1e43-3740-4306-9158-403ac16244b3,1,0,2022-08-31 18:10:40.786+00,2022-12-01 01:35:04.046+00,0
972,f45d9099-c126-4833-8787-d689c9e5a89c,1,0,2022-08-31 18:10:40.861+00,2022-12-01 01:35:04.05+00,0
1424,6aa48252-b145-438f-928c-47b5293662a5,1,0,2022-08-31 18:11:25.136+00,2022-12-01 01:35:06.269+00,0
1425,d3b22f83-006e-4414-95a8-2939c685b69b,1,0,2022-08-31 18:11:25.213+00,2022-12-01 01:35:06.272+00,0
1899,3fd519dc-6567-4f7b-83fa-f0b8424b7ee9,1,0,2022-08-31 18:12:07.479+00,2022-12-01 01:35:08.112+00,0
1900,983d12fe-fb76-4322-955e-057392272eab,1,0,2022-08-31 18:12:07.556+00,2022-12-01 01:35:08.118+00,0
1901,305b9977-8c59-44f4-9742-fc8035e9e8f9,1,0,2022-08-31 18:12:07.648+00,2022-12-01 01:35:08.127+00,0
1980,50b4ca90-3326-4ba3-afb4-63d852514514,1,0,2022-09-02 06:41:02.005+00,2022-12-01 01:35:08.487+00,0
1976,30f083ae-6c1e-45fe-b765-4068937fa576,1,0,2022-09-01 14:34:20.398+00,2022-12-01 01:35:08.491+00,0
1977,303ffd32-2b48-480a-95bc-8652e54a601d,1,0,2022-09-01 14:41:36.793+00,2022-12-01 01:35:08.495+00,0
1978,97dbf596-426e-45e1-b004-827d32733f95,1,0,2022-09-01 14:45:48.531+00,2022-12-01 01:35:08.498+00,0
1979,befd259c-0e41-4ca5-b9a1-e68fce988e4e,1,0,2022-09-01 14:46:29.692+00,2022-12-01 01:35:08.502+00,0
911,2a2a3efd-ed59-4f83-8877-173f7b79059c,1,0,2022-08-31 18:10:35.039+00,2022-12-01 01:35:03.353+00,0
912,3981adc4-2429-42b4-90b4-56911ea24da4,1,0,2022-08-31 18:10:35.126+00,2022-12-01 01:35:03.359+00,0
913,544ab2be-d927-4fc7-ab1d-24f7ab6c81ac,1,0,2022-08-31 18:10:35.204+00,2022-12-01 01:35:03.365+00,0
914,b192a083-5ed2-4573-89ea-8391ed7db47c,1,0,2022-08-31 18:10:35.289+00,2022-12-01 01:35:03.374+00,0
1178,d36629a0-836a-4273-acb3-e0157f5bd353,1,0,2022-08-31 18:11:01.2+00,2022-12-01 01:35:05.279+00,0
1031,e50ce0d2-d43f-4ac5-856d-dbe3a1820646,1,0,2022-08-31 18:10:46.366+00,2022-12-01 01:35:03.925+00,0
864,748c16ac-63fa-45ed-9361-e0f6887d6b9c,1,0,2022-08-31 18:10:30.532+00,2022-12-01 01:35:02.994+00,0
921,697ce76c-2328-4c73-82c3-a84f518e489d,1,0,2022-08-31 18:10:35.876+00,2022-12-01 01:35:03.412+00,0
924,f35d1c97-9d8b-47b6-bc17-56f05228bb3f,1,0,2022-08-31 18:10:36.168+00,2022-12-01 01:35:03.456+00,0
1572,847052c6-a167-44b8-9b88-bada5c6a305d,1,0,2022-08-31 18:11:39.109+00,2022-12-01 01:35:06.787+00,0
1573,d9252df4-982d-4123-a18f-2cc47fcc7682,1,0,2022-08-31 18:11:39.187+00,2022-12-01 01:35:06.792+00,0
1923,e28844b0-d3e9-4adc-96fe-5790c3d83a24,1,0,2022-08-31 18:12:09.396+00,2022-12-01 01:35:08.255+00,0
1924,82ca52c3-eb38-4611-a63b-4f06ac6d78c7,1,0,2022-08-31 18:12:09.472+00,2022-12-01 01:35:08.258+00,0
1679,68df2cdd-2390-4d39-9805-41ea5f530621,1,0,2022-08-31 18:11:48.15+00,2022-12-01 01:35:07.214+00,0
559,5f2d40bb-f7c5-49db-9c99-a3e548faa5f7,1,0,2022-08-31 18:10:06.51+00,2022-12-01 01:35:03.697+00,0
560,37d27c68-f6e2-4ccf-a76d-310d2fbbeb8f,1,0,2022-08-31 18:10:06.582+00,2022-12-01 01:35:03.7+00,0
1454,c9ddf6a9-5370-4bad-8a93-ee2a98f6e7fe,1,3.0903743525520007,2022-08-31 18:11:27.899+00,2022-12-16 08:10:46.15+00,0
2047,ebf6b22f-89ba-4d23-9f29-cb7d2c9c3c02,1,0,2023-01-12 14:15:44.274+00,2023-01-12 14:15:44.274+00,0
562,ee69f10e-0605-4325-ab12-2384f950866a,1,0,2022-08-31 18:10:06.733+00,2022-12-01 01:35:03.704+00,0
563,591d4f05-1052-4f7b-bcc2-d12bc3725ab0,1,0,2022-08-31 18:10:06.806+00,2022-12-01 01:35:03.708+00,0
564,6b1fb512-f3e2-4372-9a6f-2861cfc39368,1,0,2022-08-31 18:10:06.878+00,2022-12-01 01:35:03.711+00,0
565,62c426ef-bfba-4160-98f1-be22a2467eab,1,0,2022-08-31 18:10:06.951+00,2022-12-01 01:35:03.715+00,0
566,31231185-6079-4045-96f0-b0cda4c0777c,1,0,2022-08-31 18:10:07.022+00,2022-12-01 01:35:03.719+00,0
567,91db617f-f575-40aa-99a1-8529268dff3d,1,0,2022-08-31 18:10:07.138+00,2022-12-01 01:35:03.722+00,0
568,935cf7d6-a457-4689-a908-9756e16433d0,1,0,2022-08-31 18:10:07.211+00,2022-12-01 01:35:03.726+00,0
570,ce269922-fb82-4f6c-8ef1-2b7e8ef9639f,1,0,2022-08-31 18:10:07.36+00,2022-12-01 01:35:03.729+00,0
571,86f0c5d4-96df-4212-a1f4-a2280d185c67,1,0,2022-08-31 18:10:07.43+00,2022-12-01 01:35:03.737+00,0
572,d55b549f-b677-4b99-9485-1db6619138a8,1,0,2022-08-31 18:10:07.502+00,2022-12-01 01:35:03.74+00,0
573,8e360441-4a36-4bf1-a6c3-c01f1b7b08ec,1,0,2022-08-31 18:10:07.574+00,2022-12-01 01:35:03.744+00,0
574,093a4820-0f06-4732-8a99-b3f1ec9cfea9,1,0,2022-08-31 18:10:07.647+00,2022-12-01 01:35:03.747+00,0
575,4edcc29d-e914-414f-9d40-4a8e1225e1a3,1,0,2022-08-31 18:10:07.72+00,2022-12-01 01:35:03.751+00,0
577,6a26ffaa-94e9-43d2-bdd6-76469291eed7,1,0,2022-08-31 18:10:07.913+00,2022-12-01 01:35:03.754+00,0
578,a56bbc85-4e39-4b62-8d0b-72903e22635a,1,0,2022-08-31 18:10:07.984+00,2022-12-01 01:35:03.758+00,0
579,c1ca9c78-f38e-49e3-afef-fdb28974019c,1,0,2022-08-31 18:10:08.056+00,2022-12-01 01:35:03.761+00,0
581,73a2b21d-e33f-43ae-8fce-9be361ef0108,1,0,2022-08-31 18:10:08.23+00,2022-12-01 01:35:03.765+00,0
932,9440ed23-9a0d-4a91-bd5e-061254d2b346,1,0,2022-08-31 18:10:37.053+00,2022-12-01 01:35:03.772+00,0
1680,7372dd4d-0c48-4321-98b7-c4dc1ba9a225,1,0,2022-08-31 18:11:48.227+00,2022-12-01 01:35:07.217+00,0
1797,bd7b72e2-c824-4a5c-955d-6e9646ec1625,1,0,2022-08-31 18:11:58.365+00,2022-12-01 01:35:07.707+00,0
1798,53cf1293-9de1-4151-aadb-0ac7ec2a6551,1,0,2022-08-31 18:11:58.441+00,2022-12-01 01:35:07.711+00,0
1799,daebad09-51a3-4088-a353-50d622248e83,1,0,2022-08-31 18:11:58.51+00,2022-12-01 01:35:07.714+00,0
1891,e1dc04b1-39e8-4fab-b52a-4e1d8116746b,1,0,2022-08-31 18:12:06.825+00,2022-12-01 01:35:08.077+00,0
1892,8645467d-eef4-4923-af7d-0d5dd1dbbb72,1,0,2022-08-31 18:12:06.894+00,2022-12-01 01:35:08.081+00,0
1906,1f4a3de5-2ff6-41a3-8b2d-dfc32f994109,1,0,2022-08-31 18:12:08.066+00,2022-12-01 01:35:08.166+00,0
1907,440dbf2c-8176-4fe1-88d5-79e46da88c6a,1,0,2022-08-31 18:12:08.144+00,2022-12-01 01:35:08.173+00,0
1884,43188a0e-9a57-42e1-b503-d701a20c8bed,1,0,2022-08-31 18:12:06.214+00,2022-12-01 01:35:08.177+00,0
1973,7873d410-2ec7-40ec-bedc-1328190d5aa0,1,0,2022-09-01 12:33:43.83+00,2022-12-01 01:35:08.477+00,0
1974,98c8e143-57e1-49c5-86f7-91f86284afbd,1,0,2022-09-01 12:34:26.505+00,2022-12-01 01:35:08.48+00,0
1975,54e5af6e-4061-44e1-a415-85a06dc01913,1,0,2022-09-01 12:54:03.773+00,2022-12-01 01:35:08.483+00,0
2025,7f90ef1e-ef52-4ca9-9bfa-46b4f7a169f8,1,0,2022-11-16 17:50:06.926+00,2022-12-01 01:35:08.652+00,0
1755,1b0307ee-73c1-4bbb-bff7-b5a68dfc3aef,1,0,2022-08-31 18:11:54.738+00,2022-12-01 01:35:07.483+00,0
1757,6c4d6c2a-91c8-4807-b7d5-880dc618e068,1,0,2022-08-31 18:11:55.081+00,2022-12-01 01:35:07.493+00,0
1758,bc171448-cc8e-442c-ac4c-bfbf41cd6339,1,0,2022-08-31 18:11:55.149+00,2022-12-01 01:35:07.496+00,0
1759,112e0016-4d55-42dd-bf87-99961ed23aaf,1,0,2022-08-31 18:11:55.235+00,2022-12-01 01:35:07.501+00,0
1760,c0c3298e-cbe1-4fc6-8283-6b575040c9ee,1,0,2022-08-31 18:11:55.311+00,2022-12-01 01:35:07.506+00,0
1761,f941d96a-0648-487c-b319-39f9f52a499b,1,0,2022-08-31 18:11:55.386+00,2022-12-01 01:35:07.51+00,0
1831,2527a641-fffd-4984-a8fa-cacb2299df03,1,0,2022-08-31 18:12:01.378+00,2022-12-01 01:35:07.846+00,0
1832,ff0e79a0-837a-4a3f-8cc8-054768ef20cd,1,0,2022-08-31 18:12:01.454+00,2022-12-01 01:35:07.85+00,0
1833,dae9a39a-7d27-4166-9225-45a869e0d268,1,0,2022-08-31 18:12:01.54+00,2022-12-01 01:35:07.854+00,0
1834,d181f7ef-a4e8-4102-af1e-df663ee4a50c,1,0,2022-08-31 18:12:01.617+00,2022-12-01 01:35:07.865+00,0
2018,a24ce536-5e98-46ce-9508-4abb138143d2,1,0,2022-10-29 13:13:33.245+00,2022-12-01 01:35:08.68+00,0
2019,96ea506e-52dd-4ab7-a2a4-8dbaef17276d,1,0,2022-10-30 09:30:12.585+00,2022-12-01 01:35:08.684+00,0
2020,51b458e9-505f-462e-90a9-82d9b9a16787,1,0,2022-10-31 00:33:41.043+00,2022-12-01 01:35:08.691+00,0
2021,3d8ac821-607f-437e-aa08-78d2b2d02e4b,1,0,2022-10-31 04:33:56.563+00,2022-12-01 01:35:08.696+00,0
1471,46e14267-0977-4394-9b0a-950a1803d498,1,0,2022-08-31 18:11:29.733+00,2022-12-01 01:35:06.427+00,0
1472,6e01362d-373e-49cf-ae3f-cb01da2793a1,1,0,2022-08-31 18:11:29.835+00,2022-12-01 01:35:06.43+00,0
1473,604ac8ad-b81a-4fec-ba4b-cc38b9c25bbc,1,0,2022-08-31 18:11:29.936+00,2022-12-01 01:35:06.434+00,0
1474,dec9a66e-7242-4af5-bfb6-d71f871e8e00,1,0,2022-08-31 18:11:30.034+00,2022-12-01 01:35:06.437+00,0
1476,6454e878-d5d7-4afa-9753-c510fcff8ccb,1,0,2022-08-31 18:11:30.221+00,2022-12-01 01:35:06.441+00,0
1477,c55c74eb-0a65-45ff-bffa-3d5c318daa7a,1,0,2022-08-31 18:11:30.323+00,2022-12-01 01:35:06.444+00,0
1479,92cbb017-ace6-4d2b-969f-f646dde1545b,1,0,2022-08-31 18:11:30.788+00,2022-12-01 01:35:06.448+00,0
1480,66ff9d1a-4263-4a15-8770-2eeb6e25ec51,1,0,2022-08-31 18:11:30.866+00,2022-12-01 01:35:06.451+00,0
1475,f18ecd25-b813-4e7b-a3bf-db2b1cd84085,1,0,2022-08-31 18:11:30.136+00,2022-12-01 01:35:06.458+00,0
1481,672e6e12-f1ac-4536-8ca5-57a42c12c9da,1,0,2022-08-31 18:11:30.945+00,2022-12-01 01:35:06.465+00,0
1482,6d987381-71c4-47eb-8257-b8ed434fb8be,1,0,2022-08-31 18:11:31.034+00,2022-12-01 01:35:06.468+00,0
1483,d0676157-9065-41b3-b10f-1257418d9eb1,1,0,2022-08-31 18:11:31.117+00,2022-12-01 01:35:06.472+00,0
1484,e108f912-7c46-40ab-bb60-e9acf2c03d23,1,0,2022-08-31 18:11:31.221+00,2022-12-01 01:35:06.476+00,0
1485,85278c59-337e-454c-a6a5-0d0970be383e,1,0,2022-08-31 18:11:31.29+00,2022-12-01 01:35:06.479+00,0
1486,4e44f996-37e1-4e69-866a-7936c8faf56f,1,0,2022-08-31 18:11:31.368+00,2022-12-01 01:35:06.483+00,0
1487,2575670a-1e95-4db8-a681-97b07912f6ec,1,0,2022-08-31 18:11:31.452+00,2022-12-01 01:35:06.486+00,0
1027,c39afb0e-e8a4-4b79-abfd-6ac9e8e04313,1,0,2022-08-31 18:10:46.049+00,2022-12-01 01:35:03.906+00,0
1028,f30148ba-e3f7-4cae-a53d-5d8a976927c5,1,0,2022-08-31 18:10:46.126+00,2022-12-01 01:35:03.91+00,0
1029,6a685442-74d3-4d68-bdd6-b2bcbe39c786,1,0,2022-08-31 18:10:46.212+00,2022-12-01 01:35:03.915+00,0
1030,b51a8560-810d-4ca8-bea3-4dcbf17cf061,1,0,2022-08-31 18:10:46.289+00,2022-12-01 01:35:03.921+00,0
1488,18b8bf12-0e9d-4845-be7d-5243fb4b1918,1,0,2022-08-31 18:11:31.553+00,2022-12-01 01:35:06.491+00,0
1694,e9cac9cc-fe90-4880-8d80-37b1c1aa9113,1,0,2022-08-31 18:11:49.642+00,2022-12-01 01:35:07.266+00,0
1695,c7365ef3-88e8-4df1-9fa9-12e0aa031bb9,1,0,2022-08-31 18:11:49.719+00,2022-12-01 01:35:07.275+00,0
1777,b7888916-7405-428b-b3df-3a5c09141809,1,0,2022-08-31 18:11:56.704+00,2022-12-01 01:35:07.68+00,0
1786,c3e61a9a-ecc1-4cc5-9bd1-3c0d812688ef,1,0,2022-08-31 18:11:57.455+00,2022-12-01 01:35:07.683+00,0
1787,40bb1252-298b-4254-b33d-ae401c5b885d,1,0,2022-08-31 18:11:57.565+00,2022-12-01 01:35:07.687+00,0
1792,1dd7355b-e6aa-4405-8ac1-8fc44a680491,1,0,2022-08-31 18:11:57.956+00,2022-12-01 01:35:07.69+00,0
1949,ee36410e-6068-4d88-bcb5-b26d39615234,1,0,2022-08-31 18:12:11.631+00,2022-12-01 01:35:08.335+00,0
1950,63071387-4e8a-440b-9225-f03942dd748c,1,0,2022-08-31 18:12:11.707+00,2022-12-01 01:35:08.338+00,0
1951,c514bcd0-747a-492f-960c-c58fc56d9460,1,0,2022-08-31 18:12:11.776+00,2022-12-01 01:35:08.342+00,0
1952,f1cd9276-e7bc-4b7c-8238-9b6b786903f8,1,0,2022-08-31 18:12:11.853+00,2022-12-01 01:35:08.345+00,0
1953,4750d59c-6103-49f7-abe7-54f25683c3b5,1,0,2022-08-31 18:12:11.922+00,2022-12-01 01:35:08.348+00,0
2024,64f55872-ec11-42be-a8ee-c1759b0279c0,1,0,2022-11-16 17:43:50.544+00,2022-12-01 01:35:08.634+00,0
2009,7a7b6fc5-bda4-4da2-aeff-d8db2d058054,1,0,2022-10-16 09:42:34.193+00,2022-12-01 01:35:08.641+00,0
2010,246d703f-4dcf-43ce-848f-8d0e69123308,1,0,2022-10-17 11:51:03.676+00,2022-12-01 01:35:08.645+00,0
532,1d2bca10-54fd-4ca2-b7f4-bff50f272723,1,0,2022-08-31 18:10:03.971+00,2022-12-01 01:35:04.19+00,0
533,5e3068a3-5263-4959-8680-877990237689,1,0,2022-08-31 18:10:04.043+00,2022-12-01 01:35:04.194+00,0
534,6a264a95-89bc-4a93-8f85-d1e5f80e4711,1,0,2022-08-31 18:10:04.121+00,2022-12-01 01:35:04.197+00,0
535,faf1ed36-d30a-441c-9923-cf2818ba1b18,1,0,2022-08-31 18:10:04.226+00,2022-12-01 01:35:04.2+00,0
1954,f9551f7b-50e4-497d-97d4-e7c9aa498982,1,0,2022-08-31 18:12:12+00,2022-12-01 01:35:08.351+00,0
1955,d534d4e2-e8c1-406f-9fcb-ec7093ba33ad,1,0,2022-08-31 18:12:12.077+00,2022-12-01 01:35:08.355+00,0
1956,6005ff09-833d-4a3b-ae8e-54da2afe827b,1,0,2022-08-31 18:12:12.154+00,2022-12-01 01:35:08.358+00,0
1940,571c8ed6-75ac-4009-bafd-e85867ed6579,1,0,2022-08-31 18:12:10.72+00,2022-12-01 01:35:08.308+00,0
1941,5ba9c037-5ea7-41e4-8626-dee20dcf33de,1,0,2022-08-31 18:12:10.796+00,2022-12-01 01:35:08.312+00,0
2016,d4d9e50f-ece2-4a82-9c6b-dfc313c27457,1,0,2022-10-21 14:56:17.048+00,2022-12-01 01:35:08.673+00,0
2023,1f80bccf-d4e1-49d2-b124-0ca013ce823b,1,0,2022-11-15 10:14:58.388+00,2022-12-01 01:35:08.703+00,0
2022,35981b94-b49c-4014-932d-f0a1128fad54,1,0,2022-11-05 04:29:00.384+00,2022-12-01 01:35:08.7+00,0
1992,d6ebbc89-7324-4b76-a071-554f4444117e,1,0,2022-09-14 16:38:45.885+00,2022-12-01 01:35:08.568+00,0
1994,88933860-641d-4f80-a02c-59b55be378f6,1,0,2022-09-17 15:03:58.788+00,2022-12-01 01:35:08.578+00,0
1995,20b58956-6fc0-4dbc-8c63-c4eb4c2d7e1c,1,0,2022-09-19 14:34:29.388+00,2022-12-01 01:35:08.582+00,0
1998,2743fe95-684e-4fd6-a669-34c656860423,1,0,2022-09-23 22:26:29.178+00,2022-12-01 01:35:08.598+00,0
1999,2c4c2406-24ab-486c-8e9c-8f577b81f267,1,0,2022-09-27 10:28:03.599+00,2022-12-01 01:35:08.601+00,0
1570,a6257c76-ff2e-4b77-8e1b-a4b14e3263ef,1,0,2022-08-31 18:11:38.952+00,2022-12-01 01:35:06.78+00,0
1698,622d725f-38a6-44ab-9de7-24cefd83c067,1,0,2022-08-31 18:11:50.017+00,2022-12-01 01:35:07.285+00,0
1699,42b434e2-d2f4-44b0-9228-746f01f71458,1,0,2022-08-31 18:11:50.102+00,2022-12-01 01:35:07.289+00,0
1701,e1d9d7ab-fa37-407e-be3b-f8156bc475d5,1,0,2022-08-31 18:11:50.265+00,2022-12-01 01:35:07.293+00,0
1675,8da0369c-b22e-4db4-9e46-1f6cd5935c24,1,0,2022-08-31 18:11:47.809+00,2022-12-01 01:35:07.336+00,0
1676,37a9051f-845b-4218-83aa-9c93362a1bd8,1,0,2022-08-31 18:11:47.894+00,2022-12-01 01:35:07.339+00,0
949,85009ddf-99e0-4d46-b113-1dfea97eef31,1,15.122852534470752,2022-08-31 18:10:38.566+00,2022-12-16 08:08:49.751+00,0
1094,21024a7a-3cba-4586-9c16-805ade23d1c3,1,10.107462586192,2022-08-31 18:10:52.769+00,2023-01-01 05:16:38.826+00,0
1209,9deadd30-6200-42c6-9216-b3e56294436d,1,269.45522659685287,2022-08-31 18:11:03.951+00,2023-01-01 05:17:01.491+00,0
1214,67de7d9f-20a5-4742-9f48-fdf6415ed796,1,29.990030381006083,2022-08-31 18:11:04.497+00,2023-01-01 05:17:02.552+00,0
1788,9dea9183-3096-4db5-ab9b-e5c647eb127f,1,2.5971149435320005,2022-08-31 18:11:57.65+00,2023-01-01 05:19:09.811+00,0
512,917da08f-d72d-4d70-bfb7-22064195abbf,1,0,2022-08-31 18:10:02.227+00,2023-01-01 05:24:17.894+00,0
1744,01ae0993-4068-425e-a4f4-3c46c3586dd7,1,0,2022-08-31 18:11:53.804+00,2023-01-01 05:28:10.032+00,0
2048,839ee55c-d085-494e-95df-f52312aac8b8,1,0,2023-01-12 16:35:57.98+00,2023-01-12 16:35:57.98+00,0
1674,3f4e9a9a-5b99-48cb-973f-56e0abf62d0e,1,0,2022-08-31 18:11:47.722+00,2022-12-01 01:35:07.343+00,0
2000,a40a5201-da29-4664-be60-3e73cf926245,1,0,2022-09-27 16:24:58.166+00,2022-12-01 01:35:08.605+00,0
2002,1aaea843-d5cf-47d0-8acf-1ff0101ddda7,1,0,2022-10-11 13:05:31.212+00,2022-12-01 01:35:08.614+00,0
2003,c21b5f35-69d7-4c5d-923c-71182fbb5dbc,1,0,2022-10-11 22:07:45.944+00,2022-12-01 01:35:08.618+00,0
1784,8008668b-682b-4db6-a8ea-28098afa8c8d,1,0,2022-08-31 18:11:57.303+00,2022-12-01 01:35:07.662+00,0
1785,56b95556-51e7-4b45-9de7-93945290bf07,1,0,2022-08-31 18:11:57.379+00,2022-12-01 01:35:07.666+00,0
1793,ee470d9a-4494-41ba-9ef6-64c03381b07d,1,0,2022-08-31 18:11:58.034+00,2022-12-01 01:35:07.694+00,0
1794,62bba60b-4634-4dc6-9f5c-b71d05422d13,1,0,2022-08-31 18:11:58.11+00,2022-12-01 01:35:07.697+00,0
1795,fda70715-28dd-48c8-8241-a3fa2b50fa49,1,0,2022-08-31 18:11:58.186+00,2022-12-01 01:35:07.7+00,0
1796,286317a7-a2f2-43d8-9f58-6be6154df25e,1,0,2022-08-31 18:11:58.263+00,2022-12-01 01:35:07.704+00,0
1856,185007ee-7866-4cee-8f8b-d4bc52fb81e2,1,0,2022-08-31 18:12:03.701+00,2022-12-01 01:35:07.957+00,0
1857,970b9736-6ee8-4607-acbe-e91cfbfd52b2,1,0,2022-08-31 18:12:03.769+00,2022-12-01 01:35:07.961+00,0
1858,041a6ecb-33df-4e1e-b15c-d777f0c49acf,1,0,2022-08-31 18:12:03.836+00,2022-12-01 01:35:07.965+00,0
1859,64551b05-633b-44f7-b57b-a026afed0c39,1,0,2022-08-31 18:12:03.912+00,2022-12-01 01:35:07.968+00,0
970,29d37400-9441-4349-891f-dbae8dc1f609,1,6.83,2022-08-31 18:10:40.691+00,2022-12-02 15:30:15.079+00,0
1790,090c0546-a19d-4b4e-a2ab-72933e01d813,1,0,2022-08-31 18:11:57.802+00,2022-12-01 01:35:07.677+00,0
1117,59561c78-9c30-4be1-b132-300d0c797a5c,1,0,2022-08-31 18:10:55.26+00,2023-01-01 05:24:51.939+00,0
2049,04cb2fbc-2fce-4a05-a564-6fc6fa5f146b,1,0,2023-01-12 22:02:25.668+00,2023-01-12 22:02:25.668+00,0
1118,6d624376-6a04-4941-8118-615445fbc729,1,0,2022-08-31 18:10:55.353+00,2022-12-01 01:35:05.037+00,0
1119,7c26c1e4-4db2-426d-981e-93ee2e1cd69a,1,0,2022-08-31 18:10:55.438+00,2022-12-01 01:35:05.041+00,0
1120,728093cc-e1a7-404e-a009-e18e374ff7b9,1,0,2022-08-31 18:10:55.523+00,2022-12-01 01:35:05.045+00,0
1121,2aeaffdb-53c2-471c-ad86-7558b0d52285,1,0,2022-08-31 18:10:55.598+00,2022-12-01 01:35:05.048+00,0
1122,a2e45a2a-8eb6-455a-937a-f68074e2ae3d,1,0,2022-08-31 18:10:55.687+00,2022-12-01 01:35:05.052+00,0
1123,e06ed602-280b-43f3-9c90-bb0432f6879e,1,0,2022-08-31 18:10:55.773+00,2022-12-01 01:35:05.056+00,0
